0: [[6, 16, 37, 1, 2, 12, 4, 35, 13, 11, 5, 20, 15], [3, 7, 29, 9, 8, 24, 10, 17, 22, 14, 18, 19], [23, 31, 21, 25, 30, 26, 27, 28, 32, 34, 33, 36]]
1: [[6, 16, 37, 1, 2, 12, 4, 35, 13, 11, 5, 20, 15], [3, 7, 29, 9, 8, 24, 10, 17, 22, 14, 18, 19], [23, 31, 21, 25, 30, 26, 27, 28, 32, 34, 33, 36]]
2: [[6, 16, 37, 1, 2, 12, 4, 35, 13, 11, 5, 20, 15], [3, 7, 29, 9, 8, 24, 10, 17, 22, 14, 18, 19], [23, 31, 21, 25, 30, 26, 27, 28, 32, 34, 33, 36]]
3: [[6, 16, 37, 1, 2, 12, 4, 35, 13, 11, 5, 20, 15], [3, 7, 29, 9, 8, 24, 10, 17, 22, 14, 18, 19], [23, 31, 21, 25, 30, 26, 27, 28, 32, 34, 33, 36]]
4: [[6, 16, 37, 1, 2, 12, 4, 35, 13, 11, 5, 20, 15], [3, 7, 29, 9, 8, 24, 10, 17, 22, 14, 18, 19], [23, 31, 21, 25, 30, 26, 27, 28, 32, 34, 33, 36]]
5: [[6, 16, 37, 1, 2, 12, 4, 35, 13, 11, 5, 20, 15], [3, 7, 29, 9, 8, 24, 10, 17, 22, 14, 18, 19], [23, 31, 21, 25, 30, 26, 27, 28, 32, 34, 33, 36]]
6: [[6, 16, 37, 1, 2, 12, 4, 35, 13, 11, 5, 20, 15], [3, 7, 29, 9, 8, 24, 10, 17, 22, 14, 18, 19], [23, 31, 21, 25, 30, 26, 27, 28, 32, 34, 33, 36]]
7: [[6, 16, 37, 1, 2, 12, 4, 35, 13, 11, 5, 20, 15], [3, 7, 29, 9, 8, 24, 10, 17, 22, 14, 18, 19], [23, 31, 21, 25, 30, 26, 27, 28, 32, 34, 33, 36]]
8: [[6, 16, 37, 1, 2, 12, 4, 35, 13, 11, 5, 20, 15], [3, 7, 29, 9, 8, 24, 10, 17, 22, 14, 18, 19], [23, 31, 21, 25, 30, 26, 27, 28, 32, 34, 33, 36]]
9: [[6, 16, 37, 1, 2, 12, 4, 35, 13, 11, 5, 20, 15], [3, 7, 29, 9, 8, 24, 10, 17, 22, 14, 18, 19], [23, 31, 21, 25, 30, 26, 27, 28, 32, 34, 33, 36]]
10: [[6, 16, 37, 1, 2, 12, 4, 35, 13, 11, 5, 20, 15], [3, 7, 29, 9, 8, 24, 10, 17, 22, 14, 18, 19], [23, 31, 21, 25, 30, 26, 27, 28, 32, 34, 33, 36]]
