0: [[22, 7, 3, 1, 13, 2, 36, 5, 15, 24, 4, 9, 12, 6, 11, 14, 26, 25, 23, 50, 17, 19], [10, 8, 16, 18, 30, 21, 20, 29, 59, 31, 28, 55, 53, 35, 33, 27, 58, 45, 34, 44, 32, 39], [37, 40, 43, 41, 60, 42, 46, 47, 48, 38, 49, 52, 54, 51, 57, 56, 61, 62, 63, 70, 64, 65], [74, 67, 76, 66, 68, 77, 69, 71, 72, 79, 75, 73, 78, 81, 83, 80, 82, 84, 87, 85, 86, 88]]
1: [[22, 7, 3, 1, 13, 2, 36, 5, 15, 24, 4, 9, 12, 6, 11, 14, 26, 25, 23, 50, 17, 19], [10, 8, 16, 18, 30, 21, 20, 29, 59, 31, 28, 55, 53, 35, 33, 27, 58, 45, 34, 44, 32, 39], [37, 40, 43, 41, 60, 42, 46, 47, 48, 38, 49, 52, 54, 51, 57, 56, 61, 62, 63, 70, 64, 65], [74, 67, 76, 66, 68, 77, 69, 71, 72, 79, 75, 73, 78, 81, 83, 80, 82, 84, 87, 85, 86, 88]]
2: [[22, 7, 3, 1, 13, 2, 36, 5, 15, 24, 4, 9, 12, 6, 11, 14, 26, 25, 23, 50, 17, 19], [10, 8, 16, 18, 30, 21, 20, 29, 59, 31, 28, 55, 53, 35, 33, 27, 58, 45, 34, 44, 32, 39], [37, 40, 43, 41, 60, 42, 46, 47, 48, 38, 49, 52, 54, 51, 57, 56, 61, 62, 63, 70, 64, 65], [74, 67, 76, 66, 68, 77, 69, 71, 72, 79, 75, 73, 78, 81, 83, 80, 82, 84, 87, 85, 86, 88]]
3: [[22, 7, 3, 1, 13, 2, 36, 5, 15, 24, 4, 9, 12, 6, 11, 14, 26, 25, 23, 50, 17, 19], [10, 8, 16, 18, 30, 21, 20, 29, 59, 31, 28, 55, 53, 35, 33, 27, 58, 45, 34, 44, 32, 39], [37, 40, 43, 41, 60, 42, 46, 47, 48, 38, 49, 52, 54, 51, 57, 56, 61, 62, 63, 70, 64, 65], [74, 67, 76, 66, 68, 77, 69, 71, 72, 79, 75, 73, 78, 81, 83, 80, 82, 84, 87, 85, 86, 88]]
4: [[22, 7, 3, 1, 13, 2, 36, 5, 15, 24, 4, 6, 9, 10, 8, 11, 28, 14, 23, 50, 12, 25], [17, 19, 18, 20, 16, 31, 26, 21, 59, 30, 29, 54, 27, 49, 34, 39, 33, 44, 37, 47, 38, 42], [43, 32, 35, 40, 41, 45, 46, 56, 48, 53, 51, 52, 63, 57, 55, 58, 60, 61, 62, 70, 64, 65], [74, 67, 76, 66, 68, 77, 79, 69, 72, 71, 73, 75, 78, 81, 83, 80, 82, 84, 87, 85, 86, 88]]
5: [[22, 7, 3, 1, 13, 2, 36, 5, 15, 24, 4, 6, 9, 10, 8, 11, 28, 14, 23, 50, 12, 25], [17, 19, 18, 20, 16, 31, 26, 21, 59, 30, 27, 54, 29, 49, 34, 39, 33, 44, 37, 47, 38, 42], [43, 32, 35, 40, 41, 45, 46, 56, 48, 53, 55, 52, 63, 57, 51, 58, 61, 60, 62, 70, 64, 65], [74, 67, 76, 66, 68, 77, 79, 69, 72, 71, 73, 75, 78, 81, 83, 80, 82, 84, 87, 85, 86, 88]]
6: [[22, 7, 3, 1, 13, 2, 36, 5, 15, 24, 4, 6, 9, 10, 8, 11, 28, 14, 23, 50, 12, 25], [17, 19, 18, 20, 16, 31, 26, 21, 59, 30, 27, 54, 29, 49, 34, 39, 33, 44, 37, 47, 38, 42], [43, 32, 35, 40, 41, 45, 46, 56, 48, 53, 51, 52, 63, 57, 55, 58, 61, 60, 62, 70, 64, 65], [74, 67, 76, 66, 68, 77, 79, 69, 72, 71, 73, 75, 78, 81, 83, 80, 82, 84, 87, 85, 86, 88]]
7: [[22, 7, 3, 1, 13, 2, 36, 5, 15, 24, 4, 6, 9, 10, 8, 11, 28, 14, 23, 50, 12, 25], [17, 19, 16, 20, 18, 31, 26, 27, 59, 30, 21, 54, 29, 49, 34, 39, 33, 44, 37, 47, 38, 42], [43, 32, 35, 40, 41, 45, 46, 56, 48, 53, 51, 52, 63, 57, 55, 58, 60, 61, 62, 70, 64, 65], [74, 67, 76, 66, 68, 77, 79, 69, 72, 71, 73, 75, 78, 81, 83, 80, 82, 84, 87, 85, 86, 88]]
8: [[22, 7, 3, 1, 13, 2, 36, 5, 15, 24, 4, 6, 9, 10, 8, 11, 28, 14, 23, 50, 12, 25], [17, 19, 18, 20, 16, 31, 26, 27, 59, 30, 21, 54, 29, 49, 34, 39, 33, 44, 37, 47, 38, 42], [43, 32, 35, 40, 41, 45, 46, 56, 51, 53, 55, 52, 63, 57, 48, 58, 60, 62, 61, 70, 64, 65], [74, 67, 76, 66, 68, 77, 79, 69, 72, 71, 73, 75, 78, 81, 83, 80, 82, 84, 87, 85, 86, 88]]
9: [[22, 7, 3, 1, 13, 2, 36, 5, 15, 24, 4, 6, 9, 10, 8, 11, 28, 14, 23, 50, 12, 25], [17, 19, 18, 20, 16, 31, 26, 27, 59, 30, 29, 54, 21, 49, 34, 39, 33, 44, 37, 47, 38, 42], [43, 32, 35, 40, 41, 45, 46, 56, 48, 53, 51, 52, 63, 57, 55, 58, 61, 60, 62, 70, 64, 65], [74, 67, 76, 66, 68, 77, 79, 69, 72, 71, 73, 75, 78, 81, 83, 80, 82, 84, 87, 85, 86, 88]]
