0: [[1, 22, 70, 39, 14, 3, 2, 6, 12], [5, 4, 7, 8, 11, 44, 9, 10, 15], [13, 24, 16, 23, 17, 18, 19, 21, 20], [59, 25, 26, 27, 29, 28, 30, 31, 50], [33, 53, 34, 56, 54, 35, 45, 47], [38, 36, 32, 43, 49, 37, 42, 40, 46], [41, 48, 51, 52, 55, 57, 61, 60, 63], [58, 62, 66, 87, 67, 65, 77, 69], [64, 68, 71, 73, 72, 74, 75, 78, 76], [79, 82, 81, 80, 83, 84, 85, 86, 88]]
1: [[1, 22, 70, 39, 14, 3, 2, 6, 12], [5, 4, 7, 8, 11, 44, 9, 10, 15], [13, 24, 16, 23, 17, 18, 19, 21, 20], [59, 25, 26, 27, 29, 28, 30, 31, 50], [33, 53, 34, 56, 54, 35, 45, 47], [38, 36, 32, 43, 49, 37, 42, 40, 46], [41, 48, 51, 52, 55, 57, 61, 60, 63], [58, 62, 66, 87, 67, 65, 77, 69], [64, 68, 71, 73, 72, 74, 75, 78, 76], [79, 82, 81, 80, 83, 84, 85, 86, 88]]
2: [[1, 22, 70, 39, 14, 3, 2, 6, 12], [5, 4, 7, 8, 11, 44, 9, 10, 15], [13, 24, 16, 23, 17, 18, 19, 21, 20], [59, 25, 26, 27, 29, 28, 30, 31, 50], [33, 53, 34, 56, 54, 35, 45, 47], [38, 36, 32, 43, 49, 37, 42, 40, 46], [41, 48, 51, 52, 55, 57, 61, 60, 63], [58, 62, 66, 87, 67, 65, 77, 69], [64, 68, 71, 73, 72, 74, 75, 78, 76], [79, 82, 81, 80, 83, 84, 85, 86, 88]]
3: [[1, 22, 70, 39, 14, 3, 2, 6, 12], [5, 4, 7, 8, 11, 44, 9, 10, 15], [13, 24, 16, 23, 17, 18, 19, 21, 20], [59, 25, 26, 27, 29, 28, 30, 31, 50], [33, 53, 34, 56, 54, 35, 45, 47], [38, 36, 32, 43, 49, 37, 42, 40, 46], [41, 48, 51, 52, 55, 57, 61, 60, 63], [58, 62, 66, 87, 67, 65, 77, 69], [64, 68, 71, 73, 72, 74, 75, 78, 76], [79, 82, 81, 80, 83, 84, 85, 86, 88]]
4: [[1, 22, 70, 39, 14, 3, 2, 6, 12], [5, 4, 7, 8, 11, 44, 9, 10, 15], [13, 24, 16, 23, 17, 18, 19, 21, 20], [59, 25, 26, 27, 29, 28, 30, 31, 50], [33, 53, 34, 56, 54, 35, 45, 47], [38, 36, 32, 43, 49, 37, 42, 40, 46], [41, 48, 51, 52, 55, 57, 61, 60, 63], [58, 62, 66, 87, 67, 65, 77, 69], [64, 68, 71, 73, 72, 74, 75, 78, 76], [79, 82, 81, 80, 83, 84, 85, 86, 88]]
5: [[1, 22, 70, 39, 14, 3, 2, 6, 12], [5, 4, 7, 8, 11, 44, 9, 10, 15], [13, 24, 16, 23, 17, 18, 19, 21, 20], [59, 25, 26, 27, 29, 28, 30, 31, 50], [33, 53, 34, 56, 54, 35, 45, 47], [38, 36, 32, 43, 49, 37, 42, 40, 46], [41, 48, 51, 52, 55, 57, 61, 60, 63], [58, 62, 66, 87, 67, 65, 77, 69], [64, 68, 71, 73, 72, 74, 75, 78, 76], [79, 82, 81, 80, 83, 84, 85, 86, 88]]
6: [[1, 22, 70, 39, 14, 3, 2, 6, 12], [5, 4, 7, 8, 11, 44, 9, 10, 15], [13, 24, 16, 23, 17, 18, 19, 21, 20], [59, 25, 26, 27, 29, 28, 30, 31, 50], [33, 53, 34, 56, 54, 35, 45, 47], [38, 36, 32, 43, 49, 37, 42, 40, 46], [41, 48, 51, 52, 55, 57, 61, 60, 63], [58, 62, 66, 87, 67, 65, 77, 69], [64, 68, 71, 73, 72, 74, 75, 78, 76], [79, 82, 81, 80, 83, 84, 85, 86, 88]]
7: [[1, 22, 70, 39, 14, 3, 2, 6, 12], [5, 4, 7, 8, 11, 44, 9, 10, 15], [13, 24, 16, 23, 17, 18, 19, 21, 20], [59, 25, 26, 27, 29, 28, 30, 31, 50], [33, 53, 34, 56, 54, 35, 45, 47], [38, 36, 32, 43, 49, 37, 42, 40, 46], [41, 48, 51, 52, 55, 57, 61, 60, 63], [58, 62, 66, 87, 67, 65, 77, 69], [64, 68, 71, 73, 72, 74, 75, 78, 76], [79, 82, 81, 80, 83, 84, 85, 86, 88]]
8: [[1, 22, 70, 39, 14, 3, 2, 6, 12], [5, 4, 7, 8, 11, 44, 9, 10, 15], [13, 24, 16, 23, 17, 18, 19, 21, 20], [59, 25, 26, 27, 29, 28, 30, 31, 50], [33, 53, 34, 56, 54, 35, 45, 47], [38, 36, 32, 43, 49, 37, 42, 40, 46], [41, 48, 51, 52, 55, 57, 61, 60, 63], [58, 62, 66, 87, 67, 65, 77, 69], [64, 68, 71, 73, 72, 74, 75, 78, 76], [79, 82, 81, 80, 83, 84, 85, 86, 88]]
9: [[1, 22, 70, 39, 14, 3, 2, 6, 12], [5, 4, 7, 8, 11, 44, 9, 10, 15], [13, 24, 16, 23, 17, 18, 19, 21, 20], [59, 25, 26, 27, 29, 28, 30, 31, 50], [33, 53, 34, 56, 54, 35, 45, 47], [38, 36, 32, 43, 49, 37, 42, 40, 46], [41, 48, 51, 52, 55, 57, 61, 60, 63], [58, 62, 66, 87, 67, 65, 77, 69], [64, 68, 71, 73, 72, 74, 75, 78, 76], [79, 82, 81, 80, 83, 84, 85, 86, 88]]
