0: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
1: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
2: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
3: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
4: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
5: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
6: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
7: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
8: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
9: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
10: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
11: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
12: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
13: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
14: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
15: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
16: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
17: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
18: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
19: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
20: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
21: [[4, 12, 22, 16, 29, 27, 9, 35, 7], [2, 3, 37, 36, 1, 18, 8, 6, 20], [11, 17, 21, 5, 24, 19, 13, 15, 26, 28], [25, 30, 32, 31, 23, 33, 10, 14, 34]]
