0: [[36, 1, 22, 7, 12, 2, 4, 43], [3, 5, 10, 8, 6, 11, 59, 9], [14, 24, 13, 16, 15, 23, 26, 19], [21, 17, 18, 27, 28, 25, 31, 29], [30, 33, 40, 20, 44, 39, 34, 35], [54, 37, 32, 38, 49, 46, 42, 50], [60, 41, 61, 48, 57, 53, 52, 55], [47, 45, 56, 51, 62, 58, 63, 67], [68, 64, 66, 69, 74, 65, 78, 70], [71, 76, 73, 72, 77, 75, 87, 84], [79, 83, 81, 82, 80, 85, 86, 88]]
1: [[36, 1, 22, 7, 12, 2, 4, 43], [3, 5, 10, 8, 6, 11, 59, 9], [14, 24, 13, 16, 15, 23, 26, 19], [21, 17, 18, 27, 28, 25, 31, 29], [30, 33, 40, 20, 44, 39, 34, 35], [54, 37, 32, 38, 49, 46, 42, 50], [60, 41, 61, 48, 57, 53, 52, 55], [47, 45, 56, 51, 62, 58, 63, 67], [68, 64, 66, 69, 74, 65, 78, 70], [71, 76, 73, 72, 77, 75, 87, 84], [79, 83, 81, 82, 80, 85, 86, 88]]
2: [[36, 1, 22, 7, 12, 2, 4, 43], [3, 5, 10, 8, 6, 11, 59, 9], [14, 24, 13, 16, 15, 23, 26, 19], [21, 17, 18, 27, 28, 25, 31, 29], [30, 33, 40, 20, 44, 39, 34, 35], [54, 37, 32, 38, 49, 46, 42, 50], [60, 41, 61, 48, 57, 53, 52, 55], [47, 45, 56, 51, 62, 58, 63, 67], [68, 64, 66, 69, 74, 65, 78, 70], [71, 76, 73, 72, 77, 75, 87, 84], [79, 83, 81, 82, 80, 85, 86, 88]]
3: [[36, 1, 22, 7, 12, 2, 4, 43], [3, 5, 10, 8, 6, 11, 59, 9], [14, 24, 13, 16, 15, 23, 26, 19], [21, 17, 18, 27, 28, 25, 31, 29], [30, 33, 40, 20, 44, 39, 34, 35], [54, 37, 32, 38, 49, 46, 42, 50], [60, 41, 61, 48, 57, 53, 52, 55], [47, 45, 56, 51, 62, 58, 63, 67], [68, 64, 66, 69, 74, 65, 78, 70], [71, 76, 73, 72, 77, 75, 87, 84], [79, 83, 81, 82, 80, 85, 86, 88]]
4: [[36, 1, 22, 7, 12, 2, 4, 43], [3, 5, 10, 8, 6, 11, 59, 9], [14, 24, 13, 16, 15, 23, 26, 19], [21, 17, 18, 27, 28, 25, 31, 29], [30, 33, 40, 20, 44, 39, 34, 35], [54, 37, 32, 38, 49, 46, 42, 50], [60, 41, 61, 48, 57, 53, 52, 55], [47, 45, 56, 51, 62, 58, 63, 67], [68, 64, 66, 69, 74, 65, 78, 70], [71, 76, 73, 72, 77, 75, 87, 84], [79, 83, 81, 82, 80, 85, 86, 88]]
5: [[36, 1, 22, 7, 12, 2, 4, 43], [3, 5, 10, 8, 6, 11, 59, 9], [14, 24, 13, 16, 15, 23, 26, 19], [21, 17, 18, 27, 28, 25, 31, 29], [30, 33, 40, 20, 44, 39, 34, 35], [54, 37, 32, 38, 49, 46, 42, 50], [60, 41, 61, 48, 57, 53, 52, 55], [47, 45, 56, 51, 62, 58, 63, 67], [68, 64, 66, 69, 74, 65, 78, 70], [71, 76, 73, 72, 77, 75, 87, 84], [79, 83, 81, 82, 80, 85, 86, 88]]
6: [[36, 1, 22, 7, 12, 2, 4, 43], [3, 5, 10, 8, 6, 11, 59, 9], [14, 24, 13, 16, 15, 23, 26, 19], [21, 17, 18, 27, 28, 25, 31, 29], [30, 33, 40, 20, 44, 39, 34, 35], [54, 37, 32, 38, 49, 46, 42, 50], [60, 41, 61, 48, 57, 53, 52, 55], [47, 45, 56, 51, 62, 58, 63, 67], [68, 64, 66, 69, 74, 65, 78, 70], [71, 76, 73, 72, 77, 75, 87, 84], [79, 83, 81, 82, 80, 85, 86, 88]]
7: [[36, 1, 22, 7, 12, 2, 4, 43], [3, 5, 10, 8, 6, 11, 59, 9], [14, 24, 13, 16, 15, 23, 26, 19], [21, 17, 18, 27, 28, 25, 31, 29], [30, 33, 40, 20, 44, 39, 34, 35], [54, 37, 32, 38, 49, 46, 42, 50], [60, 41, 61, 48, 57, 53, 52, 55], [47, 45, 56, 51, 62, 58, 63, 67], [68, 64, 66, 69, 74, 65, 78, 70], [71, 76, 73, 72, 77, 75, 87, 84], [79, 83, 81, 82, 80, 85, 86, 88]]
8: [[36, 1, 22, 7, 12, 2, 4, 43], [3, 5, 10, 8, 6, 11, 59, 9], [14, 24, 13, 16, 15, 23, 26, 19], [21, 17, 18, 27, 28, 25, 31, 29], [30, 33, 40, 20, 44, 39, 34, 35], [54, 37, 32, 38, 49, 46, 42, 50], [60, 41, 61, 48, 57, 53, 52, 55], [47, 45, 56, 51, 62, 58, 63, 67], [68, 64, 66, 69, 74, 65, 78, 70], [71, 76, 73, 72, 77, 75, 87, 84], [79, 83, 81, 82, 80, 85, 86, 88]]
9: [[36, 1, 22, 7, 12, 2, 4, 43], [3, 5, 10, 8, 6, 11, 59, 9], [14, 24, 13, 16, 15, 23, 26, 19], [21, 17, 18, 27, 28, 25, 31, 29], [30, 33, 40, 20, 44, 39, 34, 35], [54, 37, 32, 38, 49, 46, 42, 50], [60, 41, 61, 48, 57, 53, 52, 55], [47, 45, 56, 51, 62, 58, 63, 67], [68, 64, 66, 69, 74, 65, 78, 70], [71, 76, 73, 72, 77, 75, 87, 84], [79, 83, 81, 82, 80, 85, 86, 88]]
10: [[36, 1, 22, 7, 12, 2, 4, 43], [3, 5, 10, 8, 6, 11, 59, 9], [14, 24, 13, 16, 15, 23, 26, 19], [21, 17, 18, 27, 28, 25, 31, 29], [30, 33, 40, 20, 44, 39, 34, 35], [54, 37, 32, 38, 49, 46, 42, 50], [60, 41, 61, 48, 57, 53, 52, 55], [47, 45, 56, 51, 62, 58, 63, 67], [68, 64, 66, 69, 74, 65, 78, 70], [71, 76, 73, 72, 77, 75, 87, 84], [79, 83, 81, 82, 80, 85, 86, 88]]
11: [[36, 1, 22, 7, 12, 2, 4, 43], [3, 5, 10, 8, 6, 11, 59, 9], [14, 24, 13, 16, 15, 23, 26, 19], [21, 17, 18, 27, 28, 25, 31, 29], [30, 33, 40, 20, 44, 39, 34, 35], [54, 37, 32, 38, 49, 46, 42, 50], [60, 41, 61, 48, 57, 53, 52, 55], [47, 45, 56, 51, 62, 58, 63, 67], [68, 64, 66, 69, 74, 65, 78, 70], [71, 76, 73, 72, 77, 75, 87, 84], [79, 83, 81, 82, 80, 85, 86, 88]]
