0: [[2, 5, 35, 27, 7, 1, 3, 43], [40, 18, 4, 12, 22, 8, 11, 14, 6, 29, 9, 10, 13, 15, 17, 16, 21, 25, 23, 28, 24], [20, 19, 30, 31, 26, 32, 33, 34, 38, 47], [36, 37, 39, 41, 44, 42, 45, 46, 58, 50, 56, 51], [49, 52, 48, 53, 54, 55, 59, 57, 60]]
1: [[2, 5, 35, 27, 7, 1, 3, 43], [40, 18, 4, 12, 22, 8, 11, 14, 6, 29, 9, 10, 13, 15, 17, 16, 23, 24, 21, 28, 25], [20, 26, 19, 30, 31, 32, 33, 34, 38, 47], [36, 37, 39, 41, 44, 42, 45, 46, 58, 50, 56, 51], [49, 52, 48, 53, 54, 55, 59, 57, 60]]
2: [[2, 5, 35, 27, 7, 1, 3, 43], [40, 18, 4, 12, 22, 8, 11, 14, 6, 29, 9, 10, 13, 15, 17, 16, 23, 24, 21, 28, 25], [20, 26, 19, 30, 31, 32, 33, 34, 38, 47], [36, 37, 39, 41, 44, 42, 45, 46, 58, 50, 56, 51], [49, 52, 48, 53, 54, 55, 59, 57, 60]]
3: [[2, 5, 35, 27, 7, 1, 3, 43], [40, 18, 4, 12, 22, 8, 11, 14, 6, 29, 9, 10, 13, 15, 17, 16, 23, 24, 21, 28, 25], [20, 26, 19, 30, 31, 32, 33, 34, 38, 47], [36, 37, 39, 41, 44, 42, 45, 46, 58, 50, 56, 51], [49, 52, 48, 53, 54, 55, 59, 57, 60]]
4: [[2, 5, 35, 27, 7, 1, 3, 43], [40, 18, 4, 12, 22, 8, 11, 14, 6, 29, 9, 10, 15, 13, 17, 24, 16, 21, 23, 28, 25], [20, 31, 19, 26, 30, 32, 33, 34, 38, 47], [36, 37, 39, 41, 44, 42, 45, 46, 58, 50, 56, 51], [49, 52, 48, 53, 54, 55, 59, 57, 60]]
5: [[2, 5, 35, 27, 7, 1, 3, 43], [40, 18, 4, 12, 22, 8, 11, 14, 6, 29, 9, 10, 13, 15, 17, 16, 23, 24, 21, 28, 25], [20, 26, 19, 30, 31, 32, 33, 34, 38, 47], [36, 37, 39, 41, 44, 42, 45, 46, 58, 50, 56, 51], [49, 52, 48, 53, 54, 55, 59, 57, 60]]
6: [[2, 5, 35, 27, 7, 1, 3, 43], [40, 18, 4, 12, 22, 8, 11, 14, 6, 29, 9, 10, 13, 15, 17, 16, 23, 24, 21, 28, 25], [20, 26, 19, 30, 31, 32, 33, 34, 38, 47], [36, 37, 39, 41, 44, 42, 45, 46, 58, 50, 56, 51], [49, 52, 48, 53, 54, 55, 59, 57, 60]]
7: [[2, 5, 35, 27, 7, 1, 3, 43], [40, 18, 4, 12, 22, 8, 11, 14, 6, 21, 9, 10, 29, 13, 17, 15, 16, 25, 24, 28, 23], [20, 19, 30, 26, 31, 32, 33, 34, 38, 47], [36, 37, 39, 41, 44, 42, 45, 46, 58, 50, 56, 51], [49, 52, 48, 53, 54, 55, 59, 57, 60]]
8: [[2, 5, 35, 27, 7, 1, 3, 43], [40, 18, 4, 12, 22, 8, 11, 14, 6, 29, 9, 10, 13, 15, 17, 16, 23, 24, 21, 28, 25], [20, 26, 19, 30, 31, 32, 33, 34, 38, 47], [36, 37, 39, 41, 44, 42, 45, 46, 58, 50, 56, 51], [49, 52, 48, 53, 54, 55, 59, 57, 60]]
9: [[2, 5, 35, 27, 7, 1, 3, 43], [40, 18, 4, 12, 22, 8, 11, 14, 6, 29, 9, 10, 15, 13, 16, 23, 21, 17, 24, 28, 30], [20, 19, 25, 31, 26, 32, 33, 34, 38, 47], [36, 37, 39, 41, 44, 42, 45, 46, 58, 50, 56, 51], [49, 52, 48, 53, 54, 55, 59, 57, 60]]
