0: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
1: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
2: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
3: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
4: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
5: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
6: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
7: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
8: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
9: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
10: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
11: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
12: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
13: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
14: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
15: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
16: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
17: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
18: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
19: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
20: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
21: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
22: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
23: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
24: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
25: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
26: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
27: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
28: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
29: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
30: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
31: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
32: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
33: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
34: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
35: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
36: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
