0: [[30, 33, 5, 35, 1, 3, 2, 7, 14], [9, 4, 12, 24, 8, 28, 29, 13, 16, 18, 23, 15, 17, 25, 10, 21, 6], [27, 22, 19, 20, 26, 11, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
1: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 11, 6, 10, 13, 15, 18, 17, 16], [22, 20, 19, 23, 27, 25, 26, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
2: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 29, 11, 13, 15, 18, 17, 16, 10, 21, 6], [19, 20, 23, 26, 22, 27, 25, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
3: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 16, 17], [19, 23, 20, 22, 27, 26, 25, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
4: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 11, 6, 10, 13, 15, 18, 16, 17], [26, 22, 20, 23, 19, 27, 25, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
5: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 16, 17], [19, 22, 20, 23, 26, 27, 25, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
6: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 16, 17], [19, 22, 20, 23, 25, 27, 26, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
7: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 29, 11, 13, 15, 18, 16, 17, 10, 21, 6], [19, 22, 20, 23, 25, 27, 26, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
8: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 17, 16], [19, 22, 20, 23, 27, 25, 26, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
9: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 16, 17], [19, 22, 20, 23, 26, 27, 25, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
10: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 11, 6, 10, 13, 15, 18, 16, 17], [19, 20, 23, 22, 25, 27, 26, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
11: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 16, 17], [27, 20, 22, 19, 23, 26, 25, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
12: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 16, 17], [19, 20, 22, 23, 26, 27, 25, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
13: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 11, 6, 10, 13, 15, 18, 16, 17], [26, 22, 20, 23, 25, 27, 19, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
14: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 16, 17], [26, 20, 23, 22, 25, 19, 27, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
15: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 11, 6, 10, 13, 15, 18, 16, 17], [26, 22, 20, 23, 25, 27, 19, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
16: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 17, 16], [26, 20, 22, 23, 27, 19, 25, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
17: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 11, 6, 10, 13, 15, 18, 16, 17], [19, 20, 22, 23, 25, 27, 26, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
18: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 16, 17], [19, 22, 20, 23, 26, 27, 25, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
19: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 11, 6, 10, 13, 15, 18, 17, 16], [26, 22, 20, 23, 25, 27, 19, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
20: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 11, 17, 13, 15, 18, 6, 16], [27, 20, 19, 23, 25, 22, 26, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
21: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 16, 17], [27, 19, 20, 23, 25, 26, 22, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
22: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 16, 17], [19, 22, 20, 23, 26, 27, 25, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
23: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 17, 16], [22, 20, 19, 23, 27, 26, 28, 25, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
24: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 15, 13, 18, 17, 16], [27, 20, 19, 23, 25, 26, 22, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
25: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 17, 16], [19, 20, 22, 23, 25, 27, 26, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
26: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 29, 11, 13, 15, 18, 16, 17, 10, 21, 6], [19, 22, 20, 23, 25, 27, 26, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
27: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 10, 6, 11, 13, 15, 18, 16, 17], [26, 20, 22, 23, 25, 27, 19, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
28: [[30, 33, 5, 35, 1, 3, 2, 7, 14, 9, 4, 12, 24], [8, 21, 29, 11, 6, 10, 13, 15, 18, 16, 17], [26, 22, 20, 23, 25, 19, 27, 28, 31, 43, 40, 32, 34], [45, 36, 38, 39, 37, 41, 42, 46, 44, 47, 51], [48, 49, 57, 54, 50, 53, 52, 55, 56, 58, 59, 60]]
