,mq,No. Clus,Max clus,Min clus
0,1.4949494949494948,4,5,2
1,1.4949494949494948,4,5,2
2,1.4949494949494948,4,5,2
3,1.4949494949494948,4,5,2
4,1.4103645147123407,5,3,2
5,1.4103645147123407,5,3,2
6,1.3643097643097644,4,4,3
7,1.3643097643097644,4,4,3
8,1.3643097643097644,4,4,3
9,1.3272727272727272,5,3,2
10,1.3272727272727272,5,3,2
11,1.3272727272727272,5,3,2
12,1.3398268398268398,3,5,3
13,1.3115864527629233,5,3,2
14,1.3145135566188197,3,7,3
15,1.2663183559735285,4,5,2
16,1.228546332894159,5,3,2
17,1.2663183559735285,4,5,2
18,1.2321428571428572,3,5,4
19,1.2321428571428572,3,5,4
20,1.1858585858585857,5,4,2
21,1.1885521885521886,4,4,2
22,1.1454545454545455,5,3,2
23,1.1454545454545455,5,3,2
24,1.1008912655971481,5,3,2
25,0.9250488074017486,5,4,1
