0: [[55, 22, 79, 52, 7, 65, 12, 59], [4, 77, 1, 24, 63, 47, 82, 2], [32, 87, 44, 58, 49, 39, 30, 10], [18, 28, 40, 6, 20, 25, 8, 9], [14, 70, 36, 61, 15, 11, 57, 17], [19, 21, 27, 34, 29, 45, 50, 37], [33, 56, 51, 35, 41, 66, 3, 78], [53, 13, 60, 16, 75, 23, 68, 48], [54, 26, 42, 38, 31, 5, 64, 84], [67, 43, 62, 46, 69, 74, 73, 72], [71, 85, 76, 80, 88, 83, 86, 81]]
1: [[55, 22, 79, 52, 7, 65, 12, 59], [4, 77, 1, 24, 63, 47, 82, 2], [32, 87, 44, 58, 49, 39, 30, 10], [18, 28, 40, 6, 20, 25, 8, 9], [14, 70, 36, 61, 15, 11, 57, 17], [19, 21, 27, 34, 29, 45, 50, 37], [33, 56, 51, 35, 41, 66, 3, 78], [53, 13, 60, 16, 75, 23, 68, 48], [54, 26, 42, 38, 31, 5, 64, 84], [67, 43, 62, 46, 69, 74, 73, 72], [71, 85, 76, 80, 88, 83, 86, 81]]
2: [[55, 22, 79, 52, 7, 65, 12, 59], [4, 77, 1, 24, 63, 47, 82, 2], [32, 87, 44, 58, 49, 39, 30, 10], [18, 28, 40, 6, 20, 25, 8, 9], [14, 70, 36, 61, 15, 11, 57, 17], [19, 21, 27, 34, 29, 45, 50, 37], [33, 56, 51, 35, 41, 66, 3, 78], [53, 13, 60, 16, 75, 23, 68, 48], [54, 26, 42, 38, 31, 5, 64, 84], [67, 43, 62, 46, 69, 74, 73, 72], [71, 85, 76, 80, 88, 83, 86, 81]]
3: [[55, 22, 79, 52, 7, 65, 12, 59], [4, 77, 1, 24, 63, 47, 82, 2], [32, 87, 44, 58, 49, 39, 30, 10], [18, 28, 40, 6, 20, 25, 8, 9], [14, 70, 36, 61, 15, 11, 57, 17], [19, 21, 27, 34, 29, 45, 50, 37], [33, 56, 51, 35, 41, 66, 3, 78], [53, 13, 60, 16, 75, 23, 68, 48], [54, 26, 42, 38, 31, 5, 64, 84], [67, 43, 62, 46, 69, 74, 73, 72], [71, 85, 76, 80, 88, 83, 86, 81]]
4: [[55, 22, 79, 52, 7, 65, 12, 59], [4, 77, 1, 24, 63, 47, 82, 2], [32, 87, 44, 58, 49, 39, 30, 10], [18, 28, 40, 6, 20, 25, 8, 9], [14, 70, 36, 61, 15, 11, 57, 17], [19, 21, 27, 34, 29, 45, 50, 37], [33, 56, 51, 35, 41, 66, 3, 78], [53, 13, 60, 16, 75, 23, 68, 48], [54, 26, 42, 38, 31, 5, 64, 84], [67, 43, 62, 46, 69, 74, 73, 72], [71, 85, 76, 80, 88, 83, 86, 81]]
5: [[55, 22, 79, 52, 7, 65, 12, 59], [4, 77, 1, 24, 63, 47, 82, 2], [32, 87, 44, 58, 49, 39, 30, 10], [18, 28, 40, 6, 20, 25, 8, 9], [14, 70, 36, 61, 15, 11, 57, 17], [19, 21, 27, 34, 29, 45, 50, 37], [33, 56, 51, 35, 41, 66, 3, 78], [53, 13, 60, 16, 75, 23, 68, 48], [54, 26, 42, 38, 31, 5, 64, 84], [67, 43, 62, 46, 69, 74, 73, 72], [71, 85, 76, 80, 88, 83, 86, 81]]
6: [[55, 22, 79, 52, 7, 65, 12, 59], [4, 77, 1, 24, 63, 47, 82, 2], [32, 87, 44, 58, 49, 39, 30, 10], [18, 28, 40, 6, 20, 25, 8, 9], [14, 70, 36, 61, 15, 11, 57, 17], [19, 21, 27, 34, 29, 45, 50, 37], [33, 56, 51, 35, 41, 66, 3, 78], [53, 13, 60, 16, 75, 23, 68, 48], [54, 26, 42, 38, 31, 5, 64, 84], [67, 43, 62, 46, 69, 74, 73, 72], [71, 85, 76, 80, 88, 83, 86, 81]]
7: [[55, 22, 79, 52, 7, 65, 12, 59], [4, 77, 1, 24, 63, 47, 82, 2], [32, 87, 44, 58, 49, 39, 30, 10], [18, 28, 40, 6, 20, 25, 8, 9], [14, 70, 36, 61, 15, 11, 57, 17], [19, 21, 27, 34, 29, 45, 50, 37], [33, 56, 51, 35, 41, 66, 3, 78], [53, 13, 60, 16, 75, 23, 68, 48], [54, 26, 42, 38, 31, 5, 64, 84], [67, 43, 62, 46, 69, 74, 73, 72], [71, 85, 76, 80, 88, 83, 86, 81]]
8: [[55, 22, 79, 52, 7, 65, 12, 59], [4, 77, 1, 24, 63, 47, 82, 2], [32, 87, 44, 58, 49, 39, 30, 10], [18, 28, 40, 6, 20, 25, 8, 9], [14, 70, 36, 61, 15, 11, 57, 17], [19, 21, 27, 34, 29, 45, 50, 37], [33, 56, 51, 35, 41, 66, 3, 78], [53, 13, 60, 16, 75, 23, 68, 48], [54, 26, 42, 38, 31, 5, 64, 84], [67, 43, 62, 46, 69, 74, 73, 72], [71, 85, 76, 80, 88, 83, 86, 81]]
9: [[55, 22, 79, 52, 7, 65, 12, 59], [4, 77, 1, 24, 63, 47, 82, 2], [32, 87, 44, 58, 49, 39, 30, 10], [18, 28, 40, 6, 20, 25, 8, 9], [14, 70, 36, 61, 15, 11, 57, 17], [19, 21, 27, 34, 29, 45, 50, 37], [33, 56, 51, 35, 41, 66, 3, 78], [53, 13, 60, 16, 75, 23, 68, 48], [54, 26, 42, 38, 31, 5, 64, 84], [67, 43, 62, 46, 69, 74, 73, 72], [71, 85, 76, 80, 88, 83, 86, 81]]
