0: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
1: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
2: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
3: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
4: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
5: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
6: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
7: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
8: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
9: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
10: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
11: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
12: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
13: [[35, 1, 12, 22, 11, 7, 20, 6, 2, 37, 4, 5, 13], [29, 3, 8, 9, 10, 15, 17, 14, 18, 16, 19, 24], [23, 21, 27, 30, 25, 26, 28, 31, 34, 33, 32, 36]]
