0: [[35, 14, 3, 1, 7, 2, 30], [5, 4, 8, 12, 18, 11, 24, 9, 6, 10, 13, 15, 21, 17, 16, 23, 22, 29, 28], [20, 25, 27, 26, 19, 31, 37, 42, 32, 34], [36, 33, 38, 45, 39, 43, 44, 41, 40, 46, 47, 50], [48, 55, 52, 49, 51, 53, 58, 54, 60, 56, 57, 59]]
1: [[35, 14, 3, 1, 7, 2, 30], [5, 4, 8, 12, 18, 11, 24, 9, 6, 10, 15, 13, 21, 17, 16, 29, 22, 28, 23], [20, 25, 27, 26, 19, 31, 37, 42, 32, 34], [36, 33, 38, 45, 39, 43, 44, 41, 40, 46, 47, 50], [48, 55, 52, 49, 51, 53, 58, 54, 60, 56, 57, 59]]
2: [[35, 14, 3, 1, 7, 2, 30], [5, 4, 8, 12, 18, 11, 24, 9, 6, 10, 21, 13, 15, 16, 17, 23, 22, 29, 28], [20, 25, 27, 26, 19, 31, 37, 42, 32, 34], [36, 33, 38, 45, 39, 43, 44, 41, 40, 46, 47, 50], [48, 55, 52, 49, 51, 53, 58, 54, 60, 56, 57, 59]]
3: [[35, 14, 3, 1, 7, 2, 30], [5, 4, 8, 12, 18, 11, 24, 9, 10, 13, 15, 28, 29, 21, 16, 22, 17, 23, 6], [20, 25, 27, 26, 19, 31, 37, 42, 32, 34], [36, 33, 38, 45, 39, 43, 44, 41, 40, 46, 47, 50], [48, 55, 52, 49, 51, 53, 58, 54, 60, 56, 57, 59]]
4: [[35, 14, 3, 1, 7, 2, 30], [5, 4, 8, 12, 18, 11, 24, 9, 15, 6, 16, 10, 13, 17, 21, 22, 23, 28, 29], [20, 25, 27, 26, 19, 31, 37, 42, 32, 34], [36, 33, 38, 45, 39, 43, 44, 41, 40, 46, 47, 50], [48, 55, 52, 49, 51, 53, 58, 54, 60, 56, 57, 59]]
5: [[35, 14, 3, 1, 7, 2, 30], [5, 4, 8, 12, 18, 11, 24, 9, 6, 10, 13, 15, 21, 17, 16, 29, 22, 23, 28], [20, 25, 27, 26, 19, 31, 37, 42, 32, 34], [36, 33, 38, 45, 39, 43, 44, 41, 40, 46, 47, 50], [48, 55, 52, 49, 51, 53, 58, 54, 60, 56, 57, 59]]
6: [[35, 14, 3, 1, 7, 2, 30], [5, 4, 8, 12, 18, 11, 24, 9, 6, 10, 21, 15, 13, 17, 16, 29, 22, 23, 28], [20, 25, 27, 26, 19, 31, 37, 42, 32, 34], [36, 33, 38, 45, 39, 43, 44, 41, 40, 46, 47, 50], [48, 55, 52, 49, 51, 53, 58, 54, 60, 56, 57, 59]]
7: [[35, 14, 3, 1, 7, 2, 30], [5, 4, 8, 12, 18, 11, 24, 9, 6, 10, 13, 15, 21, 17, 16, 29, 22, 23, 28], [20, 25, 27, 26, 19, 31, 37, 42, 32, 34], [36, 33, 38, 45, 39, 43, 44, 41, 40, 46, 47, 50], [48, 55, 52, 49, 51, 53, 58, 54, 60, 56, 57, 59]]
8: [[35, 14, 3, 1, 7, 2, 30], [5, 4, 8, 12, 18, 11, 24, 9, 6, 10, 15, 13, 21, 17, 16, 23, 22, 29, 28], [20, 25, 27, 26, 19, 31, 37, 42, 32, 34], [36, 33, 38, 45, 39, 43, 44, 41, 40, 46, 47, 50], [48, 55, 52, 49, 51, 53, 58, 54, 60, 56, 57, 59]]
9: [[35, 14, 3, 1, 7, 2, 30], [5, 4, 8, 12, 18, 11, 24, 9, 15, 6, 21, 10, 13, 17, 16, 28, 22, 23, 29], [20, 25, 27, 26, 19, 31, 37, 42, 32, 34], [36, 33, 38, 45, 39, 43, 44, 41, 40, 46, 47, 50], [48, 55, 52, 49, 51, 53, 58, 54, 60, 56, 57, 59]]
10: [[35, 14, 3, 1, 7, 2, 30], [5, 4, 8, 12, 18, 11, 24, 9, 6, 10, 13, 15, 23, 17, 21, 29, 16, 22, 28], [20, 25, 27, 26, 19, 31, 37, 42, 32, 34], [36, 33, 38, 45, 39, 43, 44, 41, 40, 46, 47, 50], [48, 55, 52, 49, 51, 53, 58, 54, 60, 56, 57, 59]]
11: [[35, 14, 3, 1, 7, 2, 30], [5, 4, 8, 12, 18, 11, 24, 9, 6, 10, 15, 13, 21, 17, 16, 22, 23, 29, 28], [20, 25, 27, 26, 19, 31, 37, 42, 32, 34], [36, 33, 38, 45, 39, 43, 44, 41, 40, 46, 47, 50], [48, 55, 52, 49, 51, 53, 58, 54, 60, 56, 57, 59]]
