0: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
1: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
2: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
3: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
4: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
5: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
6: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
7: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
8: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
9: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
10: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
11: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
12: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
13: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
14: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
15: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
16: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
17: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
18: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
19: [[37, 17, 11, 2, 1, 20, 19, 12, 4, 6, 5, 3], [8, 7, 14, 29, 9, 10, 27, 22, 24, 31, 18, 16], [13, 15, 23, 21, 25, 26, 30, 28, 32, 35, 33, 34, 36]]
