0: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 29, 12, 22, 23, 28, 24, 16, 18, 15, 10], [13, 17, 25, 45, 31, 42, 38, 37, 34, 26, 33, 36, 44, 40, 32, 39, 46, 21, 6], [41, 47, 51, 49, 50, 52, 48, 55, 56, 57, 53, 54, 59, 58, 60]]
1: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 29, 10, 13, 15, 16, 24, 17, 25, 21, 6], [18, 23, 22, 12, 31, 26, 28, 39, 37, 34, 33, 36, 40, 32, 44, 38, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 56, 58, 59, 60]]
2: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 29, 10, 13, 15, 16, 24, 17, 25, 21, 6], [18, 23, 22, 12, 31, 26, 28, 39, 37, 34, 33, 36, 40, 32, 44, 38, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 56, 58, 59, 60]]
3: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 12, 10, 29, 31, 6, 13, 15, 16, 21, 24], [18, 23, 22, 17, 25, 26, 28, 38, 37, 34, 36, 32, 40, 33, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 56, 58, 59, 60]]
4: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 12, 29, 31, 13, 15, 16, 24, 10, 21, 6], [18, 23, 22, 17, 25, 26, 28, 38, 37, 34, 36, 32, 40, 33, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 56, 58, 59, 60]]
5: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 6, 10, 29, 12, 13, 15, 31, 24, 21, 16], [18, 23, 22, 17, 28, 26, 25, 39, 37, 34, 32, 33, 40, 36, 44, 38, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 58, 59, 56, 60]]
6: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 13, 6, 29, 15, 10, 12, 31, 24, 21, 16], [18, 23, 22, 17, 28, 25, 26, 39, 37, 34, 33, 36, 40, 32, 44, 38, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 58, 56, 59, 60]]
7: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 13, 12, 29, 16, 6, 31, 10, 15, 21, 24], [18, 23, 22, 17, 25, 26, 28, 38, 37, 32, 33, 34, 40, 36, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 58, 56, 59, 60]]
8: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 13, 12, 29, 16, 6, 31, 10, 15, 21, 24], [18, 23, 22, 17, 25, 26, 28, 38, 37, 32, 33, 34, 40, 36, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 58, 56, 59, 60]]
9: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 12, 10, 29, 31, 6, 13, 15, 16, 21, 24], [18, 23, 22, 17, 25, 26, 28, 38, 37, 34, 32, 36, 40, 33, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 56, 58, 59, 60]]
10: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 6, 10, 29, 15, 12, 13, 31, 24, 16, 21], [18, 23, 22, 25, 28, 26, 17, 38, 36, 32, 34, 33, 40, 37, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 58, 56, 59, 60]]
11: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 6, 10, 29, 16, 12, 31, 13, 15, 21, 24], [18, 23, 22, 17, 25, 26, 28, 38, 37, 32, 33, 34, 40, 36, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 58, 56, 59, 60]]
12: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 6, 12, 29, 10, 15, 13, 31, 21, 16, 24], [18, 23, 22, 17, 25, 26, 28, 38, 37, 34, 32, 33, 40, 36, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 56, 58, 59, 60]]
13: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 6, 10, 29, 15, 13, 12, 31, 24, 21, 16], [18, 23, 17, 25, 28, 22, 26, 39, 37, 34, 33, 32, 40, 36, 44, 38, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 58, 56, 59, 60]]
14: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 6, 10, 29, 13, 15, 12, 31, 21, 16, 24], [18, 23, 22, 28, 25, 26, 17, 38, 36, 34, 32, 33, 40, 37, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 59, 56, 58, 60]]
15: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 12, 6, 29, 13, 15, 24, 10, 16, 21, 31], [18, 23, 22, 17, 26, 25, 28, 38, 36, 34, 32, 33, 40, 37, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 56, 58, 59, 60]]
16: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 6, 10, 29, 15, 13, 12, 16, 24, 21, 17], [18, 23, 22, 25, 26, 28, 31, 38, 37, 34, 32, 33, 40, 36, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 56, 58, 59, 60]]
17: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 6, 10, 29, 13, 12, 15, 17, 24, 21, 16], [18, 23, 22, 25, 28, 26, 31, 38, 37, 32, 33, 34, 40, 36, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 59, 56, 58, 60]]
18: [[43, 1, 9, 20, 35, 2, 27, 4, 7, 14, 11, 19], [5, 3, 30, 8, 6, 10, 29, 12, 13, 15, 17, 24, 21, 16], [18, 23, 22, 26, 25, 28, 31, 38, 37, 34, 32, 33, 40, 36, 44, 39, 46, 42, 45], [41, 47, 55, 49, 50, 52, 48, 51, 53, 54, 57, 58, 56, 59, 60]]
