0: [[7, 35, 2, 1, 3], [4, 13, 29, 5, 8, 18, 9, 15, 17, 11, 14, 28, 31, 16, 23, 25, 22, 10, 21, 6], [20, 26, 24, 19, 27, 12, 30, 36, 40, 33, 32, 34, 47, 46, 37, 45, 39, 41, 43, 42], [38, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
1: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 10, 6, 9, 11, 8, 14, 15, 28, 31, 16, 29, 17, 18, 19], [23, 22, 20, 26, 24, 27, 25, 12, 30, 36, 40, 33, 32, 34, 47, 38, 37, 45, 39, 41, 43, 42], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
2: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 28, 14, 6, 11, 9, 8, 10, 12, 15, 23, 30, 16, 17, 18], [20, 19, 27, 22, 29, 25, 26, 24, 31, 36, 40, 33, 32, 34, 47, 38, 45, 37, 43, 39, 41, 42], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
3: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 10, 11, 6, 8, 15, 14, 9, 18, 27, 12, 16, 23, 28, 17], [19, 22, 20, 29, 25, 26, 31, 36, 40, 33, 34, 32, 47, 39, 37, 38, 42, 41, 43, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
4: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 28, 14, 6, 10, 9, 8, 27, 16, 11, 23, 12, 15, 17, 18], [22, 24, 19, 20, 29, 25, 26, 30, 31, 36, 40, 33, 34, 32, 47, 37, 45, 38, 42, 39, 41, 43], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
5: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 26, 6, 15, 9, 8, 10, 12, 11, 14, 16, 27, 17, 18], [19, 30, 22, 23, 20, 29, 28, 31, 25, 36, 40, 33, 32, 34, 47, 38, 39, 37, 42, 45, 43, 41], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
6: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 31, 10, 6, 8, 9, 14, 11, 25, 12, 17, 15, 16, 18], [22, 20, 23, 27, 26, 19, 28, 30, 29, 36, 40, 33, 34, 32, 47, 38, 37, 45, 42, 41, 43, 39], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
7: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 14, 6, 11, 8, 9, 12, 10, 16, 18, 25, 17, 15], [20, 29, 22, 19, 23, 26, 28, 27, 31, 36, 40, 33, 32, 34, 47, 39, 38, 37, 42, 43, 44, 41], [46, 45, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
8: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 6, 10, 9, 8, 15, 16, 12, 18, 22, 31, 17, 23], [20, 11, 27, 19, 28, 25, 26, 29, 30, 36, 40, 33, 34, 32, 47, 37, 45, 38, 42, 39, 41, 43], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
9: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 14, 6, 25, 8, 12, 15, 18, 11, 17, 16, 9, 10], [19, 20, 28, 22, 23, 29, 26, 27, 31, 36, 40, 33, 32, 34, 47, 39, 37, 38, 43, 45, 41, 44], [42, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
10: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 8, 31, 6, 10, 9, 14, 15, 28, 11, 18, 16, 12, 25, 29], [20, 19, 23, 22, 24, 26, 30, 27, 17, 36, 40, 33, 34, 32, 47, 39, 38, 37, 42, 41, 43, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
11: [[7, 35, 2, 1, 3], [4, 13, 5, 24, 26, 14, 9, 25, 8, 11, 16, 12, 28, 15, 18, 10, 21, 6], [20, 31, 23, 27, 19, 29, 17, 30, 22, 36, 40, 33, 34, 32, 47, 39, 38, 37, 41, 43, 42, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
12: [[7, 35, 2, 1, 3], [4, 13, 5, 21, 24, 31, 10, 9, 8, 14, 18, 11, 15, 12, 23, 19, 16, 6, 28, 22], [17, 20, 26, 29, 27, 25, 30, 36, 40, 33, 34, 32, 47, 38, 37, 39, 46, 43, 42, 45], [44, 41, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
13: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 6, 9, 11, 8, 15, 12, 10, 16, 18, 28, 17, 19], [20, 31, 22, 27, 23, 29, 25, 26, 30, 36, 40, 33, 34, 32, 47, 39, 38, 37, 41, 42, 45, 43], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
14: [[7, 35, 2, 1, 3], [4, 13, 29, 5, 10, 18, 9, 6, 8, 11, 14, 12, 31, 16, 23, 17, 15, 22, 21, 24], [20, 25, 26, 19, 27, 30, 28, 36, 40, 33, 32, 34, 47, 46, 45, 37, 42, 41, 38, 39], [44, 43, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
15: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 26, 14, 10, 9, 6, 8, 15, 17, 29, 27, 11, 12, 16], [18, 19, 20, 22, 25, 30, 23, 31, 28, 36, 40, 33, 32, 34, 47, 37, 39, 38, 42, 45, 43, 41], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
16: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 10, 6, 11, 12, 14, 8, 9, 17, 15, 19, 16, 18], [20, 29, 26, 22, 23, 31, 25, 27, 28, 36, 40, 33, 32, 34, 47, 39, 37, 38, 42, 41, 43, 45], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
17: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 6, 11, 8, 14, 9, 10, 12, 15, 17, 19, 18, 16], [28, 23, 20, 22, 27, 25, 29, 26, 31, 36, 40, 33, 32, 34, 47, 39, 38, 37, 42, 41, 43, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
18: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 10, 6, 9, 8, 11, 15, 12, 18, 17, 31, 16, 19], [22, 20, 23, 27, 25, 29, 28, 26, 30, 36, 40, 33, 34, 32, 47, 39, 37, 42, 38, 41, 43, 45], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
19: [[7, 35, 2, 1, 3], [4, 13, 5, 8, 24, 30, 15, 9, 11, 12, 10, 17, 6, 14, 18, 16, 19, 21], [23, 27, 20, 25, 26, 31, 28, 22, 29, 36, 40, 33, 34, 32, 47, 38, 39, 37, 41, 44, 43, 42], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
20: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 26, 27, 14, 10, 6, 15, 9, 8, 11, 12, 24, 25, 18, 16], [22, 17, 29, 19, 20, 23, 28, 31, 30, 36, 40, 33, 34, 32, 47, 39, 37, 38, 42, 41, 44, 45], [43, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
21: [[7, 35, 2, 1, 3], [4, 13, 21, 16, 24, 14, 12, 5, 11, 29, 9, 6, 8, 10, 17, 19, 15, 18], [20, 28, 30, 22, 23, 27, 25, 26, 31, 36, 40, 33, 34, 32, 47, 38, 39, 37, 41, 43, 42, 46], [45, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
22: [[7, 35, 2, 1, 3], [4, 13, 21, 12, 28, 14, 15, 9, 5, 8, 10, 6, 11, 18, 16, 22, 26, 17], [30, 19, 20, 24, 23, 29, 31, 25, 27, 36, 40, 33, 34, 32, 47, 38, 39, 37, 43, 44, 42, 41], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
23: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 27, 10, 11, 9, 14, 6, 8, 12, 18, 17, 15, 16, 19], [23, 20, 30, 22, 25, 29, 26, 28, 31, 36, 40, 33, 32, 34, 47, 39, 37, 38, 42, 41, 43, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
24: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 31, 6, 11, 8, 9, 14, 15, 12, 10, 17, 22, 16, 18], [23, 20, 25, 27, 26, 19, 28, 30, 29, 36, 40, 33, 34, 32, 47, 38, 37, 45, 42, 41, 43, 39], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
25: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 25, 30, 6, 10, 9, 11, 8, 12, 26, 15, 29, 16, 17, 14], [19, 28, 27, 22, 23, 18, 20, 24, 31, 36, 40, 33, 32, 34, 47, 37, 39, 46, 43, 45, 41, 44], [38, 42, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
26: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 6, 11, 10, 8, 15, 9, 12, 30, 16, 26, 18, 19], [20, 23, 28, 17, 29, 25, 22, 27, 31, 36, 40, 33, 32, 34, 47, 38, 37, 39, 42, 41, 43, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
27: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 26, 14, 6, 11, 9, 8, 15, 12, 10, 18, 16, 24, 17, 19], [22, 23, 20, 27, 31, 25, 28, 29, 30, 36, 40, 33, 34, 32, 47, 39, 38, 37, 41, 43, 46, 45], [44, 42, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
28: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 9, 6, 11, 14, 8, 12, 10, 15, 17, 18, 27, 19, 16, 23], [30, 20, 22, 25, 24, 28, 31, 29, 26, 36, 40, 33, 34, 32, 47, 39, 37, 38, 42, 45, 43, 41], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
29: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 26, 8, 11, 25, 14, 6, 9, 12, 10, 23, 17, 15, 16, 18, 19], [20, 22, 27, 30, 31, 28, 29, 36, 40, 33, 32, 34, 47, 39, 37, 38, 42, 43, 41, 45], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
30: [[7, 35, 2, 1, 3], [4, 13, 5, 19, 26, 8, 14, 11, 31, 30, 9, 23, 12, 16, 15, 17, 18, 10, 21, 6], [20, 22, 25, 27, 29, 24, 28, 36, 40, 33, 34, 32, 47, 38, 37, 39, 43, 41, 42, 45], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
31: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 27, 31, 10, 9, 14, 6, 8, 11, 12, 18, 19, 15, 16, 29], [26, 20, 17, 22, 23, 28, 24, 25, 30, 36, 40, 33, 32, 34, 47, 39, 37, 38, 41, 43, 42, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
32: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 6, 9, 31, 8, 10, 11, 12, 15, 17, 16, 23, 18, 22, 19], [20, 27, 25, 29, 26, 28, 30, 36, 40, 33, 34, 32, 47, 38, 39, 37, 41, 42, 43, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
33: [[7, 35, 2, 1, 3], [4, 13, 5, 16, 28, 14, 12, 6, 11, 22, 9, 8, 10, 15, 17, 18, 21, 19], [24, 30, 27, 23, 25, 20, 26, 29, 31, 36, 40, 33, 34, 32, 47, 39, 38, 37, 43, 46, 41, 42], [45, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
34: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 9, 14, 6, 11, 8, 15, 10, 30, 12, 18, 16, 26, 17, 22], [20, 23, 31, 24, 19, 25, 28, 27, 29, 36, 40, 33, 32, 34, 47, 39, 37, 38, 42, 41, 43, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
35: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 6, 14, 10, 11, 8, 9, 12, 16, 26, 31, 19, 17, 15], [30, 20, 22, 25, 29, 28, 18, 23, 27, 36, 40, 33, 34, 32, 47, 39, 37, 38, 43, 42, 44, 45], [41, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
36: [[7, 35, 2, 1, 3], [4, 13, 21, 17, 26, 22, 12, 11, 5, 9, 15, 29, 10, 16, 31, 6, 14, 18, 19, 8], [20, 27, 24, 23, 25, 28, 30, 36, 40, 33, 34, 32, 47, 46, 37, 39, 43, 42, 41, 45], [38, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
37: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 26, 10, 9, 6, 8, 15, 11, 14, 18, 25, 12, 16, 19], [20, 17, 31, 22, 23, 29, 27, 28, 30, 36, 40, 33, 32, 34, 47, 39, 37, 38, 46, 43, 42, 41], [45, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
