0: [[41, 56, 32, 39, 48, 59, 42, 1, 3, 7, 25, 4, 17, 5, 45], [13, 16, 24, 40, 19, 8, 55, 44, 47, 38, 11, 52, 46, 21, 6], [36, 9, 22, 15, 29, 30, 14, 12, 23, 37, 28, 58, 18, 50, 10], [43, 60, 20, 27, 34, 35, 2, 26, 49, 53, 54, 57, 31, 33, 51]]
1: [[41, 56, 32, 39, 48, 59, 42, 1, 3, 7, 25, 4, 17, 5, 45], [13, 16, 24, 40, 19, 8, 55, 44, 47, 38, 11, 52, 46, 21, 6], [36, 9, 22, 15, 29, 30, 14, 12, 23, 37, 28, 58, 18, 50, 10], [43, 60, 20, 27, 34, 35, 2, 26, 49, 53, 54, 57, 31, 33, 51]]
2: [[41, 56, 32, 39, 48, 59, 42, 1, 3, 7, 25, 4, 17, 5, 45], [13, 16, 24, 40, 19, 8, 55, 44, 47, 38, 11, 52, 46, 21, 6], [36, 9, 22, 15, 29, 30, 14, 12, 23, 37, 28, 58, 18, 50, 10], [43, 60, 20, 27, 34, 35, 2, 26, 49, 53, 54, 57, 31, 33, 51]]
3: [[41, 56, 32, 39, 48, 59, 42, 1, 3, 7, 25, 4, 17, 5, 45], [13, 16, 24, 40, 19, 8, 55, 44, 47, 38, 11, 52, 46, 21, 6], [36, 9, 22, 15, 29, 30, 14, 12, 23, 37, 28, 58, 18, 50, 10], [43, 60, 20, 27, 34, 35, 2, 26, 49, 53, 54, 57, 31, 33, 51]]
4: [[41, 56, 32, 39, 48, 59, 42, 1, 3, 7, 25, 4, 17, 5, 45], [13, 16, 24, 40, 19, 8, 55, 44, 47, 38, 11, 52, 46, 21, 6], [36, 9, 22, 15, 29, 30, 14, 12, 23, 37, 28, 58, 18, 50, 10], [43, 60, 20, 27, 34, 35, 2, 26, 49, 53, 54, 57, 31, 33, 51]]
5: [[41, 56, 32, 39, 48, 59, 42, 1, 3, 7, 25, 4, 17, 5, 45], [13, 16, 24, 40, 19, 8, 55, 44, 47, 38, 11, 52, 46, 21, 6], [36, 9, 22, 15, 29, 30, 14, 12, 23, 37, 28, 58, 18, 50, 10], [43, 60, 20, 27, 34, 35, 2, 26, 49, 53, 54, 57, 31, 33, 51]]
6: [[41, 56, 32, 39, 48, 59, 42, 1, 3, 7, 25, 4, 17, 5, 45], [13, 16, 24, 40, 19, 8, 55, 44, 47, 38, 11, 52, 46, 21, 6], [36, 9, 22, 15, 29, 30, 14, 12, 23, 37, 28, 58, 18, 50, 10], [43, 60, 20, 27, 34, 35, 2, 26, 49, 53, 54, 57, 31, 33, 51]]
7: [[41, 56, 32, 39, 48, 59, 42, 1, 3, 7, 25, 4, 17, 5, 45], [13, 16, 24, 40, 19, 8, 55, 44, 47, 38, 11, 52, 46, 21, 6], [36, 9, 22, 15, 29, 30, 14, 12, 23, 37, 28, 58, 18, 50, 10], [43, 60, 20, 27, 34, 35, 2, 26, 49, 53, 54, 57, 31, 33, 51]]
8: [[41, 56, 32, 39, 48, 59, 42, 1, 3, 7, 25, 4, 17, 5, 45], [13, 16, 24, 40, 19, 8, 55, 44, 47, 38, 11, 52, 46, 21, 6], [36, 9, 22, 15, 29, 30, 14, 12, 23, 37, 28, 58, 18, 50, 10], [43, 60, 20, 27, 34, 35, 2, 26, 49, 53, 54, 57, 31, 33, 51]]
9: [[41, 56, 32, 39, 48, 59, 42, 1, 3, 7, 25, 4, 17, 5, 45], [13, 16, 24, 40, 19, 8, 55, 44, 47, 38, 11, 52, 46, 21, 6], [36, 9, 22, 15, 29, 30, 14, 12, 23, 37, 28, 58, 18, 50, 10], [43, 60, 20, 27, 34, 35, 2, 26, 49, 53, 54, 57, 31, 33, 51]]
