0: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
1: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
2: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
3: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
4: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
5: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
6: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
7: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
8: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
9: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
10: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
11: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
12: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
13: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
14: [[22, 7, 43, 13, 1, 2, 12, 36, 67, 4, 3], [5, 6, 10, 8, 9, 26, 11, 15, 27, 14, 18], [17, 16, 23, 50, 19, 29, 28, 21, 24, 25, 59], [31, 20, 30, 40, 51, 34, 35, 44, 41, 33, 39], [37, 38, 32, 46, 42, 56, 45, 47, 54, 49, 63], [48, 52, 61, 55, 53, 57, 58, 62, 60, 73, 68], [65, 71, 64, 74, 70, 69, 66, 76, 72, 75, 77], [78, 79, 81, 87, 83, 80, 82, 85, 86, 84, 88]]
