0: [[39, 35, 7, 1, 42, 5, 27, 2, 17], [3, 13, 40, 9, 4, 12, 8, 14, 25, 11, 23, 30, 24, 16, 15, 29, 18, 28, 22, 10, 21, 6], [19, 20, 26, 32, 33, 34, 31, 37, 36, 38, 41, 44, 43, 45], [46, 47, 49, 56, 50, 54, 55, 51, 53, 52, 48, 58, 57, 59, 60]]
1: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [5, 13, 40, 4, 14, 6, 8, 10, 11, 12, 28, 9, 15, 17, 16, 21, 23, 18, 24, 30, 22, 31], [25, 26, 29, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 58, 56, 57, 59, 60]]
2: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [4, 13, 40, 5, 14, 6, 11, 10, 8, 12, 28, 9, 31, 15, 16, 30, 17, 18, 23, 22, 21, 24], [29, 25, 26, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 59, 57, 56, 58, 60]]
3: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [5, 13, 40, 4, 14, 6, 11, 9, 8, 12, 24, 10, 28, 15, 17, 16, 22, 31, 23, 18, 21, 30], [25, 26, 29, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 58, 57, 56, 59, 60]]
4: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [5, 13, 40, 4, 14, 6, 8, 9, 11, 10, 12, 30, 31, 18, 15, 17, 23, 22, 21, 16, 24, 28], [25, 26, 29, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 58, 56, 57, 59, 60]]
5: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [4, 13, 40, 5, 14, 6, 9, 11, 10, 8, 28, 15, 24, 12, 16, 18, 17, 21, 22, 30, 23, 31], [29, 25, 26, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 58, 57, 56, 59, 60]]
6: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [4, 13, 40, 5, 14, 6, 11, 8, 9, 10, 12, 31, 15, 18, 16, 24, 30, 21, 23, 22, 28, 17], [25, 26, 29, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 58, 57, 56, 59, 60]]
7: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [4, 13, 40, 5, 14, 6, 8, 15, 9, 11, 10, 12, 17, 18, 26, 16, 28, 21, 23, 22, 24, 31], [25, 29, 30, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 59, 57, 56, 58, 60]]
8: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [5, 13, 40, 4, 14, 6, 9, 10, 8, 11, 12, 15, 16, 31, 26, 23, 17, 21, 22, 18, 28, 24], [29, 25, 30, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 58, 56, 57, 59, 60]]
9: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [4, 13, 40, 5, 14, 6, 10, 8, 11, 12, 15, 9, 28, 18, 16, 31, 24, 17, 21, 22, 23, 26], [29, 30, 25, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 59, 57, 56, 58, 60]]
10: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [4, 13, 40, 5, 14, 6, 9, 10, 8, 12, 28, 15, 24, 22, 31, 11, 26, 16, 18, 23, 17, 21], [29, 30, 25, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 58, 57, 56, 59, 60]]
11: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [4, 13, 40, 5, 14, 6, 9, 15, 8, 10, 26, 11, 17, 18, 12, 21, 30, 28, 22, 23, 16, 24], [25, 29, 31, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 58, 57, 56, 59, 60]]
12: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [5, 13, 40, 4, 14, 6, 11, 9, 10, 8, 12, 15, 24, 30, 16, 23, 17, 28, 22, 18, 26, 21], [29, 25, 31, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 59, 57, 56, 58, 60]]
13: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [4, 13, 40, 5, 14, 6, 8, 9, 10, 15, 28, 17, 12, 11, 22, 16, 23, 18, 21, 26, 24, 30], [29, 31, 25, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 59, 56, 57, 58, 60]]
14: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [4, 13, 40, 5, 14, 6, 9, 11, 8, 10, 12, 15, 16, 18, 21, 26, 22, 30, 23, 17, 24, 28], [25, 31, 29, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 58, 57, 56, 59, 60]]
15: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [5, 13, 40, 4, 14, 6, 12, 9, 11, 30, 8, 15, 16, 10, 17, 26, 21, 28, 23, 18, 22, 24], [25, 31, 29, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 59, 57, 56, 58, 60]]
16: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [4, 13, 40, 5, 14, 6, 8, 11, 9, 10, 12, 15, 16, 21, 18, 22, 28, 17, 23, 30, 24, 26], [29, 25, 31, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 59, 57, 56, 58, 60]]
17: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [5, 13, 40, 4, 14, 6, 11, 9, 8, 15, 12, 10, 24, 18, 21, 23, 22, 16, 17, 26, 30, 28], [25, 31, 29, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 58, 56, 57, 59, 60]]
18: [[39, 35, 7, 1, 2, 3, 27, 20, 19], [5, 13, 40, 4, 14, 6, 9, 26, 8, 10, 12, 11, 18, 30, 15, 22, 17, 16, 21, 23, 28, 24], [29, 25, 31, 32, 33, 38, 42, 37, 50, 44, 34, 43, 36, 45], [41, 46, 47, 49, 52, 51, 48, 55, 53, 54, 58, 57, 56, 59, 60]]
