0: [[18, 14, 1, 22, 9, 6, 2, 12, 3, 4, 7, 8, 10], [5, 11, 27, 28, 15, 26, 19, 21, 16, 17, 25, 20], [13, 23, 24, 29, 31, 30, 36, 32, 34, 33, 35, 37]]
1: [[18, 14, 1, 22, 9, 6, 2, 12, 3, 4, 7, 8, 10], [5, 11, 27, 28, 15, 26, 19, 21, 16, 17, 25, 20], [13, 23, 24, 29, 31, 30, 36, 32, 34, 33, 35, 37]]
2: [[18, 14, 1, 22, 9, 6, 2, 12, 3, 4, 7, 8, 10], [5, 11, 27, 28, 15, 26, 19, 21, 16, 17, 25, 20], [13, 23, 24, 29, 31, 30, 36, 32, 34, 33, 35, 37]]
3: [[18, 14, 1, 22, 9, 6, 2, 12, 3, 4, 7, 8, 10], [5, 11, 27, 28, 15, 26, 19, 21, 16, 17, 25, 20], [13, 23, 24, 29, 31, 30, 36, 32, 34, 33, 35, 37]]
4: [[18, 14, 1, 22, 9, 6, 2, 12, 3, 4, 7, 8, 10], [5, 11, 27, 28, 15, 26, 19, 21, 16, 17, 25, 20], [13, 23, 24, 29, 31, 30, 36, 32, 34, 33, 35, 37]]
5: [[18, 14, 1, 22, 9, 6, 2, 12, 3, 4, 7, 8, 10], [5, 11, 27, 28, 15, 26, 19, 21, 16, 17, 25, 20], [13, 23, 24, 29, 31, 30, 36, 32, 34, 33, 35, 37]]
6: [[18, 14, 1, 22, 9, 6, 2, 12, 3, 4, 7, 8, 10], [5, 11, 27, 28, 15, 26, 19, 21, 16, 17, 25, 20], [13, 23, 24, 29, 31, 30, 36, 32, 34, 33, 35, 37]]
7: [[18, 14, 1, 22, 9, 6, 2, 12, 3, 4, 7, 8, 10], [5, 11, 27, 28, 15, 26, 19, 21, 16, 17, 25, 20], [13, 23, 24, 29, 31, 30, 36, 32, 34, 33, 35, 37]]
8: [[18, 14, 1, 22, 9, 6, 2, 12, 3, 4, 7, 8, 10], [5, 11, 27, 28, 15, 26, 19, 21, 16, 17, 25, 20], [13, 23, 24, 29, 31, 30, 36, 32, 34, 33, 35, 37]]
9: [[18, 14, 1, 22, 9, 6, 2, 12, 3, 4, 7, 8, 10], [5, 11, 27, 28, 15, 26, 19, 21, 16, 17, 25, 20], [13, 23, 24, 29, 31, 30, 36, 32, 34, 33, 35, 37]]
10: [[18, 14, 1, 22, 9, 6, 2, 12, 3, 4, 7, 8, 10], [5, 11, 27, 28, 15, 26, 19, 21, 16, 17, 25, 20], [13, 23, 24, 29, 31, 30, 36, 32, 34, 33, 35, 37]]
