No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.129168599464851,1.1961054875251746,13,7,6
1,1.2034622962080685,1.284009578863313,6,15,14
2,1.2034622962080685,1.284009578863313,6,15,14
3,1.3174233621890197,1.4068227901873973,13,7,6
4,1.3174233621890197,1.4068227901873973,13,7,6
5,1.3174233621890197,1.4068227901873973,13,7,6
6,1.3174233621890197,1.4068227901873973,13,7,6
7,1.3174233621890197,1.4068227901873973,13,7,6
8,1.3174233621890197,1.4068227901873973,13,7,6
9,1.3174233621890197,1.4068227901873973,13,7,6
10,1.3174233621890197,1.4068227901873973,13,7,6
11,1.3174233621890197,1.4068227901873973,13,7,6
12,1.3174233621890197,1.4068227901873973,13,7,6
13,1.3174233621890197,1.4068227901873973,13,7,6
14,1.3174233621890197,1.4068227901873973,13,7,6
15,1.3174233621890197,1.4068227901873973,13,7,6
16,1.3174233621890197,1.4068227901873973,13,7,6
17,1.3174233621890197,1.4068227901873973,13,7,6
18,1.3174233621890197,1.4068227901873973,13,7,6
19,1.3174233621890197,1.4068227901873973,13,7,6
20,1.3174233621890197,1.4068227901873973,13,7,6
21,1.3174233621890197,1.4068227901873973,13,7,6
22,1.3174233621890197,1.4068227901873973,13,7,6
23,1.3174233621890197,1.4068227901873973,13,7,6
24,1.3174233621890197,1.4068227901873973,13,7,6
25,1.3174233621890197,1.4068227901873973,13,7,6
26,1.3174233621890197,1.4068227901873973,13,7,6
27,1.3174233621890197,1.4068227901873973,13,7,6
28,1.3174233621890197,1.4068227901873973,13,7,6
29,1.3174233621890197,1.4068227901873973,13,7,6
30,1.3174233621890197,1.4068227901873973,13,7,6
31,1.3174233621890197,1.4068227901873973,13,7,6
32,1.3174233621890197,1.4068227901873973,13,7,6
33,1.3174233621890197,1.4068227901873973,13,7,6
34,1.3174233621890197,1.4068227901873973,13,7,6
35,1.3174233621890197,1.4068227901873973,13,7,6
36,1.3174233621890197,1.4068227901873973,13,7,6
37,1.3174233621890197,1.4068227901873973,13,7,6
38,1.3174233621890197,1.4068227901873973,13,7,6
39,1.3174233621890197,1.4068227901873973,13,7,6
40,1.3174233621890197,1.4068227901873973,13,7,6
41,1.3174233621890197,1.4068227901873973,13,7,6
42,1.3174233621890197,1.4068227901873973,13,7,6
43,1.3174233621890197,1.4068227901873973,13,7,6
44,1.3174233621890197,1.4068227901873973,13,7,6
45,1.3174233621890197,1.4068227901873973,13,7,6
46,1.3174233621890197,1.4068227901873973,13,7,6
47,1.3174233621890197,1.4068227901873973,13,7,6
48,1.3174233621890197,1.4068227901873973,13,7,6
49,1.3174233621890197,1.4068227901873973,13,7,6
50,1.3174233621890197,1.4068227901873973,13,7,6
51,1.3174233621890197,1.4068227901873973,13,7,6
52,1.3174233621890197,1.4068227901873973,13,7,6
53,1.3174233621890197,1.4068227901873973,13,7,6
54,1.3174233621890197,1.4068227901873973,13,7,6
55,1.3174233621890197,1.4068227901873973,13,7,6
56,1.3174233621890197,1.4068227901873973,13,7,6
57,1.3174233621890197,1.4068227901873973,13,7,6
58,1.3174233621890197,1.4068227901873973,13,7,6
59,1.3174233621890197,1.4068227901873973,13,7,6
60,1.3174233621890197,1.4068227901873973,13,7,6
61,1.3174233621890197,1.4068227901873973,13,7,6
62,1.3709241894937725,1.4667073309911427,13,7,6
63,1.3709241894937725,1.4667073309911427,13,7,6
64,1.3709241894937725,1.4667073309911427,13,7,6
65,1.3709241894937725,1.4667073309911427,13,7,6
66,1.3709241894937725,1.4667073309911427,13,7,6
67,1.3709241894937725,1.4667073309911427,13,7,6
68,1.3709241894937725,1.4667073309911427,13,7,6
69,1.3709241894937725,1.4667073309911427,13,7,6
70,1.3709241894937725,1.4667073309911427,13,7,6
71,1.3709241894937725,1.4667073309911427,13,7,6
72,1.3709241894937725,1.4667073309911427,13,7,6
73,1.3709241894937725,1.4667073309911427,13,7,6
74,1.3709241894937725,1.4667073309911427,13,7,6
75,1.3709241894937725,1.4667073309911427,13,7,6
76,1.3709241894937725,1.4667073309911427,13,7,6
77,1.3709241894937725,1.4667073309911427,13,7,6
78,1.3709241894937725,1.4667073309911427,13,7,6
79,1.3709241894937725,1.4667073309911427,13,7,6
80,1.3709241894937725,1.4667073309911427,13,7,6
81,1.3709241894937725,1.4667073309911427,13,7,6
82,1.3709241894937725,1.4667073309911427,13,7,6
83,1.3709241894937725,1.4667073309911427,13,7,6
84,1.3709241894937725,1.4667073309911427,13,7,6
85,1.3709241894937725,1.4667073309911427,13,7,6
86,1.3709241894937725,1.4667073309911427,13,7,6
87,1.3709241894937725,1.4667073309911427,13,7,6
88,1.3709241894937725,1.4667073309911427,13,7,6
89,1.3709241894937725,1.4667073309911427,13,7,6
90,1.3709241894937725,1.4667073309911427,13,7,6
91,1.3709241894937725,1.4667073309911427,13,7,6
