0: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
1: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
2: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
3: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
4: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
5: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
6: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
7: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
8: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
9: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
10: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
11: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
12: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
13: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
14: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
15: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
16: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
17: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
18: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
19: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
20: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
21: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
22: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
23: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
24: [[77, 19, 50, 23, 79, 16, 63, 33, 65], [74, 11, 12, 4, 2, 70, 88, 22, 75], [86, 54, 62, 1, 43, 25, 5, 7, 60], [52, 71, 34, 57, 3, 76, 13, 36, 83], [78, 69, 17, 18, 24, 48, 29, 85], [58, 28, 56, 39, 8, 32, 9, 61, 10], [14, 87, 15, 46, 41, 81, 67, 51], [21, 40, 59, 26, 6, 64, 30, 35, 37], [38, 20, 55, 82, 42, 44, 45, 49, 53], [27, 47, 31, 66, 80, 72, 68, 73, 84]]
